NewRef,New_ID,New_ID_Bis,Old-ID,CurrentLabel,Current+,Current-no-macrons,Revise,RevisedLabel,RevisedLabel-no-macrons,TC-Notes,Status,Julia,Stephanie,Notes-From-Ian,NewNotes4/26,Notes-4-Ian,My-Notes,Other_Name,Monastery,Multiple,Arabic-Name,URIs,Syriaca_ID,Syriaca_Name,02-03,04-05,6,7,8,9,10-11,12-13,14,15,16-17,18,19
504,454,New454,Old356,SOGDIANA,SOGDIANA,SOGDIANA,FALSE,,,,REVISE,,,,,"In Syriac usage this is the same as Transoxiana, should we list them as TRANSOXIANA/SOGDIANA where Transoxiana is currently listed on map 15. Map 14 is probably too crowded.",,,,,,http://www.iranicaonline.org/articles/sogdiana-00-parent,,#N/A,,,,,,,,,14,15,,,
505,#N/A,#N/A,#N/A,Taleqan,Taleqan,Taleqan,FALSE,,,,DELETE,,,,,This label could be deleted from map 14 to save space.,,,,,,,,#N/A,,,,,,,,,14,,,,
506,329,New329,,Tehran,Tehran,Tehran,FALSE,,,,FINAL,,,,,,,,,,,http://gazetteer.dainst.org/place/2096795,,#N/A,,,,,,,,,14,,,,
507,209,New209,,Tus,Tus,Tus,FALSE,Ṭūs,Ṭus,,LABEL REV.,,,,,,On Christians there: http://dx.doi.org/10.1163/1573-3912_islam_COM_1263,,,,,http://pleiades.stoa.org/places/952108,,#N/A,,,,,,,,,14,15,,,
508,350,New350,,Valashgard,Valashgard,Valashgard,FALSE,,,,DELETE,,,,,"I cannot find that anyone requested this, so since space is tight let's delete it unless there is a Syriac connection I am unaware of (I am only aware of it's connection to Alexander the Great).",,,,,,,,#N/A,,,,,,,,,14,,,,
509,530,New530,,Yazd,Yazd,Yazd,FALSE,,,,FINAL,,,,,,http://www.iranicaonline.org/articles/yazd-iv-the-jewish-dialect-of-yazd,,,,,http://pleiades.stoa.org/places/29811,,#N/A,,,,,,,,,14,,,,
510,#N/A,#N/A,#N/A,Zarang,Zarang,Zarang,FALSE,,,,FINAL,,,,,Excellent addition!,,,,,,https://en.wikipedia.org/wiki/Zaranj,,#N/A,,,,,,,,,14,,,,
511,137,New137,Old230,Almaliq,Almaliq,Almaliq,FALSE,Almalīq,,,FINAL,,,,,,Turkic,http://www.iranicaonline.org/articles/central-asia-xii,,,,"https://en.wikipedia.org/wiki/Almaliq,_Xinjiang",http://syriaca.org/place/796,Almalīq,,,,,,,,,,15,16-17,,
512,167,New167,Old334,Aq-Beshim/Suyab,Aq-Beshim/Suyab,Aq-Beshim/Suyab,FALSE,Aq-Beshim/Suyāb,,,FINAL,,,,,,,,,,,http://www.iranicaonline.org/articles/suyab,,#N/A,,,,,,,,,,15,,,
513,166,New166,Old321,Aqsu,Aqsu,Aqsu,FALSE,Aqsu,Aqsu,"I think prefer Aqsu as Central Asian Turkic dialect, rather than preferring Republican Turkish spelling.",REVISE,,,,,Please also mark as site uncertain with a dot.,Turkic,"https://en.wikipedia.org/wiki/Aksu,_Xinjiang",,,,http://www.iranicaonline.org/articles/aqsu-town-in-eastern-turkestan,,#N/A,,,,,,,,,,15,16-17,,
514,464,New464,,Aral Sea,Aral Sea,Aral Sea,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Aral_Sea,,#N/A,,,,,,,,,,15,16-17,,
515,144,New144,Old348,Besh-baliq,Besh-baliq,Besh-baliq,FALSE,Besh-Baliq,Besh-Baliq,,LABEL REV.,,,,,,Turkic,"https://www.academia.edu/398263/Syriac_Gravestones_In_the_Tashkent_History_Museum, http://whc.unesco.org/en/list/1442/multiple=1&unique_number=1985",,,,N/A,,#N/A,,,,,,,,,,15,16-17,,
516,147,New147,Old332,Burana/Balasagun,Burana/Balasagun,Burana/Balasagun,FALSE,Burana/Balāsāghūn,Burana/Balasaghun,,LABEL REV.,,,,,,"Barthold, W. ""Balāsāg̲h̲ūn or Balāsaḳūn."" Encyclopaedia of Islam. Edited by: P. Bearman , Th. Bianquis , C.E. Bosworth , E. van Donzel and W.P. Heinrichs. Brill, 2008. Brill Online. UNIVERSITEITSBIBLIOTHEEK LEIDEN. 11 March 2008 <http://www.brillonline.nl/subscriber/entry?entry=islam_SIM-1131>
Klein W. Das nestorianische Christentum an den Handelswegen durch Kyrgyzstan bis zum 14 Jh., Silk Road Studies III, Brepolis, 2000.",https://en.wikipedia.org/wiki/Balasagun,,,,http://www.iranicaonline.org/articles/balasagun,,#N/A,,,,,,,,,,15,,,
516,147,New147,Old332,Burana/Balasagun,Burana/Balasagun,Burana/Balasagun,FALSE,Navekath,Navekath,,LABEL REV.,,,,,Please replace with Navekath for map 16-17,"Barthold, W. ""Balāsāg̲h̲ūn or Balāsaḳūn."" Encyclopaedia of Islam. Edited by: P. Bearman , Th. Bianquis , C.E. Bosworth , E. van Donzel and W.P. Heinrichs. Brill, 2008. Brill Online. UNIVERSITEITSBIBLIOTHEEK LEIDEN. 11 March 2008 <http://www.brillonline.nl/subscriber/entry?entry=islam_SIM-1131>
Klein W. Das nestorianische Christentum an den Handelswegen durch Kyrgyzstan bis zum 14 Jh., Silk Road Studies III, Brepolis, 2000.",https://en.wikipedia.org/wiki/Balasagun,,,,http://www.iranicaonline.org/articles/balasagun,,#N/A,,,,,,,,,,,16-17,,
517,#N/A,#N/A,#N/A,Chu R.,Chu R.,Chu R.,FALSE,,,,FINAL,,,,,,http://www.iranicaonline.org/articles/qara-ketay,,,,,https://en.wikipedia.org/wiki/Chu_River,,#N/A,,,,,,,,,,15,16-17,,
518,336,New336,,Drangtse/Tangtse,Drangtse/Tangtse,Drangtse/Tangtse,FALSE,,,,FINAL,,,,,,"http://himalaya.socanth.cam.ac.uk/collections/journals/ret/pdf/ret_28_01.pdf, http://www.shlama.be/shlama/content/view/214/180/, https://books.google.com/books?id=oI2CDQAAQBAJ&lpg=PA67&ots=Z8P5PKdMVw&dq=Drangtse&pg=PA67#v=onepage&q=Drangtse&f=false, http://www.hist-chron.com/k/Jesus-in-Kaschmir/Faber-Kaiser/07-10_Ladakh-mischglaube.html",,,,,http://wikimapia.org/1774101/Tangtse,,#N/A,,,,,,,,,,15,,,
519,173,New173,Old303,Gilgit,Gilgit,Gilgit,FALSE,,,,FINAL,,,,,,Urdu,,,,,https://en.wikipedia.org/wiki/Gilgit,,#N/A,,,,,,,,,,15,16-17,,
520,#N/A,#N/A,#N/A,Himalaya Range,Himalaya Range,Himalaya Range,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Himalayas,,#N/A,,,,,,,,,,15,16-17,,
521,#N/A,#N/A,#N/A,Ili R.,Ili R.,Ili R.,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Ili_River,,#N/A,,,,,,,,,,15,16-17,,
522,326,New326,,Islamabad,Islamabad,Islamabad,FALSE,,,,Final,,,,,,Islāmābād,,,,,https://en.wikipedia.org/wiki/Islamabad,,#N/A,,,,,,,,,,15,16-17,,
523,377,New377,,Jambaliq,Jambaliq,Jambaliq,FALSE,,Jam-Baliq,,FINAL,,,,,,Turkic,,,,,http://wikimapia.org/35430243/Ruins,,#N/A,,,,,,,,,,15,16-17,,
524,186,New186,Old333,Karajigach,Karajigach,Karajigach,FALSE,,,,FINAL,,,,,,"https://books.google.com/books?id=7f9gS40A_3IC&lpg=PA20&ots=d-_RtUcbFT&dq=Karajigach&pg=PA20#v=onepage&q=Karajigach&f=false, https://books.google.com/books?id=7f9gS40A_3IC&pg=PA20&lpg=PA20&dq=Karajigach&source=bl&ots=d-_RoS8aDS&sig=TK7oGFR95B-ywhSaYLciMEicI3U&hl=en&sa=X&ved=0ahUKEwiw09CXuIvTAhWM44MKHa0eBNUQ6AEIKTAC#v=onepage&q=Karajigach&f=false",,,,,,,#N/A,,,,,,,,,,15,,,
525,130,New130,Old236,Kashgar,Kashgar,Kashgar,FALSE,,,,FINAL,,,,,,Kāshghar unless we wish to invoke common English usage,,,,,http://www.iranicaonline.org/articles/kashgar-kasgar-town-in-xinjiang,,#N/A,,,,,,,,,,15,16-17,,
526,330,New330,,Khiva,Khiva,Khiva,FALSE,Khīva,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Khiva,,#N/A,,,,,,,,,,15,,,
527,86,New86,Old237,Khotan,Khotan,Khotan,FALSE,,,,FINAL,,,,,,Turkic,,,,,http://www.iranicaonline.org/articles/khotan,,#N/A,,,,,,,,,,15,16-17,,
528,88,New88,Old329,Konye-Urgench,Konye-Urgench,Konye-Urgench,FALSE,Konye-Urgench/Gurgānj,Konye-Urgench/Gurganj,,LABEL REV.,,,,,,,,,,,http://whc.unesco.org/en/list/1199,,#N/A,,,,,,,,,,15,,,
529,132,New132,Old324,Korla,Korla,Korla,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Korla,,#N/A,,,,,,,,,,15,,,
530,379,New379,,Kucha,Kucha,Kucha,FALSE,,,,FINAL,,,,,,http://maps.cga.harvard.edu/tgaz/placename/hvd_120510,,,,,https://en.wikipedia.org/wiki/Kucha,,#N/A,,,,,,,,,,15,16-17,,
531,529,New529,,Kyzylkum Desert,Kyzylkum Desert,Kyzylkum Desert,FALSE,,,,FINAL,,,,,,Turkic,,,,,https://en.wikipedia.org/wiki/Kyzylkum_Desert,,#N/A,,,,,,,,,,15,16-17,,
532,#N/A,#N/A,#N/A,L. Balkhash,L. Balkhash,L. Balkhash,FALSE,,,,FINAL,,,,,,http://www.iranicaonline.org/articles/chinese-turkestan-i,,,,,https://en.wikipedia.org/wiki/Lake_Balkhash,,#N/A,,,,,,,,,,15,16-17,,
533,318,New318,,Lahore,Lahore,Lahore,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Lahore,,#N/A,,,,,,,,,,15,16-17,,
534,380,New380,,Loulan,Loulan,Loulan,FALSE,Loulan/Krorain,Loulan/Krorain,,LABEL REV.,,,,,,state,,,,,https://viaf.org/viaf/259373195/,,#N/A,,,,,,,,,,15,16-17,,
535,#N/A,#N/A,#N/A,Luntai,Luntai,Luntai,FALSE,Luntai/Bügür,Luntai/Bügür,,LABEL REV.,,,,,,Is this the one requested or should it be the more famous Luntai/Urumqi,,,,,https://en.wikipedia.org/wiki/Luntai_County,,#N/A,,,,,,,,,,15,,,
536,378,New378,,Luntai/Ulanbay,Luntai/Ulanbay,Luntai/Ulanbay,FALSE,Luntai/Ürümchi,Luntai/Ürümchi,,LABEL REV.,,,,,,,,,,,https://gazetteer.dainst.org/place/2290562,,#N/A,,,,,,,,,,15,,,
537,194,New194,Old336,Mirki,Mirki,Mirki,FALSE,Merki,Merki,,LABEL REV.,,,,,,,Mirki,,,,http://www.geonames.org/maps/google_42.868_73.176.html,,#N/A,,,,,,,,,,15,,,
538,195,New195,Old323,Mizdaxkan,Mizdaxkan,Mizdaxkan,FALSE,,Mizdakhkan,,LABEL REV.,,,,,,https://books.google.com/books?id=hOgBBx-ljrMC&pg=PT1622&lpg=PT1622&dq=Mizdaxkan&source=bl&ots=4wKAF7qZdQ&sig=pgzDbeN08nMXTYfOOdGN3CKLW28&hl=en&sa=X&ved=0ahUKEwiz3cvn6prTAhXrCcAKHcxeBkkQ6AEIPTAJ#v=onepage&q=Mizdaxkan&f=false,,,,,http://wikimapia.org/18157043/Ancient-city-of-Mizdakhan-Mizdaxkan,,#N/A,,,,,,,,,,15,,,
539,111,New111,Old240,Navekath,Navekath,Navekath,FALSE,,,These are three different locations. Navekath is about 2.5 miles from Krasnaya Rechka and about 20 miles from Bishkek.,QUESTION,,,,,"Not sure how to handle this, the label Krasnaya Rechka was also requested for Navekath, also it seems odd not to list Bishkek? Navekath is the most important label if we can only fit one.","https://books.google.com/books?id=7f9gS40A_3IC&lpg=PA23&dq=Navekath&pg=PA23#v=onepage&q=Navekath&f=false, https://en.wikipedia.org/wiki/Krasnaya_Rechka, http://www.iranicaonline.org/articles/sogdiana-iii-history-and-archeology, These are three different locations. Navekath is about 2.5 miles from Krasnaya Rechka and about 20 miles from Bishkek.",,,,,https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B2%D0%B0%D0%BA%D0%B5%D1%82,,#N/A,,,,,,,,,,15,,,
540,108,New108,Old317,Osh,Osh,Osh,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Osh,,#N/A,,,,,,,,,,15,,,
541,337,New337,,Otrar,Otrar,Otrar,FALSE,Otrār/Fārāb,Otrar/Farab,,LABEL REV.,,,,,,http://www.iranicaonline.org/articles/farab,,,,,https://en.wikipedia.org/wiki/Otrar,,#N/A,,,,,,,,,,15,,,
542,93,New93,Old346,Panjikent,Panjikent,Panjikent,FALSE,,,,FINAL,,,,,,I think I have seen Panjikent more often than Panjikant (EIr is Persianizing). Keeping -kent agrees with Tashkent for consistency.,,,,,http://www.iranicaonline.org/articles/panjikant,,#N/A,,,,,,,,,,15,,,
543,327,New327,,Peshawar,Peshawar,Peshawar,FALSE,,,,FINAL,,,,,,Urdu,,,,,https://en.wikipedia.org/wiki/Peshawar,,#N/A,,,,,,,,,,15,16-17,,
544,376,New376,,Qara Qojo,Qara Qojo,Qara Qojo,FALSE,Qara Qocho/Gaochang,Qara Qocho/Gaochang,,LABEL REV.,,,,,,https://books.google.com/books?id=VYaMuV3N5vUC&lpg=PA43&ots=N0lpxVWvhX&dq=Syriac%20Qocho&pg=PA43#v=onepage&q=Syriac%20Qocho&f=false,,,,,https://en.wikipedia.org/wiki/Gaochang,,#N/A,,,,,,,,,,15,,,
545,102,New102,Old327,Qarashahr,Qarashahr,Qarashahr,FALSE,Qarashahr/Yanqi,Qarashahr/Yanqi,,LABEL REV.,,,,,,https://books.google.com/books?id=y7IHmyKcPtYC&lpg=PA1461&ots=3VyHQ8WndH&dq=Qara%20Qojo&pg=PA961#v=onepage&q&f=false,,,,,https://en.wikipedia.org/wiki/Karasahr,,#N/A,,,,,,,,,,15,16-17,,
546,105,New105,Old341,Qayaliq,Qayaliq,Qayaliq,FALSE,,,,FINAL,,,,,,"http://www.iranicaonline.org/articles/joci, https://books.google.com/books?id=7f9gS40A_3IC&lpg=PA25&ots=d-_SnXe7FV&dq=Qayaliq&pg=PA25#v=onepage&q=Qayaliq&f=false",,,,,N/A,,#N/A,,,,,,,,,,15,,,
547,95,New95,Old246,Samarqand,Samarqand,Samarqand,FALSE,,,,FINAL,,,,,,Sogdian,,,,,http://www.iranicaonline.org/articles/samarqand-i,http://syriaca.org/place/865,Samarqand,,,,,,,,,,15,16-17,,
548,458,New458,,Taklamakan Desert,Taklamakan Desert,Taklamakan Desert,FALSE,,,,FINAL,,,,,,Turkic?,,,,,http://www.iranicaonline.org/articles/taklamakan,,#N/A,,,,,,,,,,15,16-17,,
549,125,New125,Old337,Talas/Taraz,Talas/Taraz,Talas/Taraz,FALSE,Talas/Ṭarāz,Talas/Ṭaraz,,LABEL REV.,,,,,,http://www.iranicaonline.org/articles/chinese-turkestan-iii,,,,,https://en.wikipedia.org/wiki/Taraz,,#N/A,,,,,,,,,,15,,,
550,124,New124,Old339,Talgar,Talgar,Talgar,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Talgar,,#N/A,,,,,,,,,,15,,,
551,#N/A,#N/A,#N/A,Tarim R.,Tarim R.,Tarim R.,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Tarim_River,,#N/A,,,,,,,,,,15,16-17,,
552,123,New123,Old247,Tashkent,Tashkent,Tashkent,FALSE,,,,FINAL,,,,,,Turkic,,,,,https://en.wikipedia.org/wiki/Tashkent,,#N/A,,,,,,,,,,15,16-17,,
553,451,New451,Old353,TIBET,TIBET,TIBET,FALSE,,,,FINAL,,,,,,Region,,,,,https://en.wikipedia.org/wiki/Tibet,http://syriaca.org/place/646,Tibet,,,,,,,,,,15,16-17,,
554,418,New418,Old331,Toru Aygyr,Toru Aygyr,Toru Aygyr,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Toraygyr,,#N/A,,,,,,,,,,15,,,
555,455,New455,Old359,TRANSOXIANA,TRANSOXIANA,TRANSOXIANA,FALSE,,,,FINAL,,,,,,http://www.iranicaonline.org/articles/mawara-al-nahr,Mā warāʾ al-nahr,,,,https://en.wikipedia.org/wiki/Transoxiana,,#N/A,,,,,,,,,,15,,,
556,117,New117,Old248,Turfan,Turfan,Turfan,FALSE,,,,FINAL,,,,,,http://www.iranicaonline.org/articles/ephesus,,,,,https://gazetteer.dainst.org/app/#!/show/2295363,http://syriaca.org/place/478,Turfan,,,,,,,,,,15,16-17,,
557,116,New116,Old249,Ulaan Tolgoi,Ulaan Tolgoi,Ulaan Tolgoi,FALSE,,,,FINAL,,,,,,http://www.bethmardutho.org/index.php/hugoye/volume-index/632.html,,,,,N/A,,#N/A,,,,,,,,,,15,16-17,,
558,121,New121,Old375,Urgut,Urgut,Urgut,FALSE,,,,FINAL,,,,,,,,,,,http://www.iranicaonline.org/articles/urgut,http://syriaca.org/place/649,Urgut,,,,,,,,,,15,,,
559,120,New120,Old318,Uzgand,Uzgand,Uzgand,FALSE,Ūzgand,,,FINAL,,,,,,http://www.iranicaonline.org/articles/balasagun,,,,,http://www.geonames.org/maps/google_40.77_73.301.html,,#N/A,,,,,,,,,,15,,,
560,119,New119,Old309,Yarkand,Yarkand,Yarkand,FALSE,Yārkand,,,FINAL,,,,,,Turkic,Yarkant,,,,http://www.iranicaonline.org/articles/yarkand,,#N/A,,,,,,,,,,15,16-17,,
561,323,New323,,Ahmadabad,Ahmadabad,Ahmadabad,FALSE,,Aḥmadabad,Aḥmadābād,LABEL REV.,,,,,,Aḥmadābād http://www.iranicaonline.org/articles/ahmadabad-the-major-city-of-gujarat-state-in-western-india-and-a-former-center-of-persian-culture,,,,,https://en.wikipedia.org/wiki/Ahmedabad,,#N/A,,,,,,,,,,,16-17,,
562,#N/A,#N/A,#N/A,Altai Range,Altai Range,Altai Range,FALSE,,,,FINAL,,,,,,Mongolian,,,,,https://en.wikipedia.org/wiki/Altai_Mountains,,#N/A,,,,,,,,,,,16-17,,
563,335,New335,,Angkor,Angkor,Angkor,FALSE,,,,FINAL,,,,,,Khmer,,,,,https://en.wikipedia.org/wiki/Angkor,,#N/A,,,,,,,,,,,16-17,,
564,#N/A,#N/A,#N/A,Arabian Sea,Arabian Sea,Arabian Sea,FALSE,,,,FINAL,,,,,,English,,,,,https://pleiades.stoa.org/places/39308,,#N/A,,,,,,,,,,,16-17,,
565,183,New183,Old340,Bars-köl,Bars-köl,Bars-köl,FALSE,GHINGHINTALAS/BARKÖL,GHINGHINTALAS/BARKÖL,"After checking again, it seems these names are for regions (the first in Marco Polo) and the second in China today https://en.wikipedia.org/wiki/Bark%C3%B6l_Kazakh_Autonomous_County. But I",REVISE,,,,,Please change to small region label in same spot.,,"https://books.google.com/books?id=7f9gS40A_3IC&lpg=PA25&ots=d-ZUlXebLU&dq=Bars-k%C3%B6l&pg=PA25#v=onepage&q=Bars-k%C3%B6l&f=false, http://www.geographic.org/geographic_names/name.php?uni=-2610656&fid=1050&c=china",,,,https://books.google.com/books?id=7f9gS40A_3IC&lpg=PA25&ots=d-ZUlXebLU&dq=Bars-k%C3%B6l&pg=PA25#v=onepage&q=Bars-k%C3%B6l&f=false,,#N/A,,,,,,,,,,,16-17,,
566,#N/A,#N/A,#N/A,Bay of Bengal,Bay of Bengal,Bay of Bengal,FALSE,,,,FINAL,,,,,,English,,,,,https://pleiades.stoa.org/places/50178,,#N/A,,,,,,,,,,,16-17,18,
567,333,New333,,Bian/Kaifeng,Bian/Kaifeng,Bian/Kaifeng,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Kaifeng,,#N/A,,,,,,,,,,,16-17,,
568,319,New319,,Bombay/Mumbai,Bombay/Mumbai,Bombay/Mumbai,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Mumbai,,#N/A,,,,,,,,,,,16-17,,
569,#N/A,#N/A,#N/A,Brahmaputra R.,Brahmaputra R.,Brahmaputra R.,FALSE,,,,FINAL,,,,,,Hindi,,,,,https://en.wikipedia.org/wiki/Brahmaputra_River,,#N/A,,,,,,,,,,,16-17,,
570,#N/A,#N/A,#N/A,BURMA,BURMA,BURMA,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Myanmar,,#N/A,,,,,,,,,,,16-17,,
571,320,New320,,Calcutta/Kolkata,Calcutta/Kolkata,Calcutta/Kolkata,FALSE,,,,FINAL,,,,,,English,,,,,http://gazetteer.dainst.org/place/2338692,,#N/A,,,,,,,,,,,16-17,,
572,#N/A,#N/A,#N/A,CAMBODIA,CAMBODIA,CAMBODIA,FALSE,,,,FINAL,,,,,,English,,,,,http://gazetteer.dainst.org/place/2043061,,#N/A,,,,,,,,,,,16-17,,
573,#N/A,#N/A,#N/A,CHAMPA,CHAMPA,CHAMPA,FALSE,,,,FINAL,,,,,,Vietnamese,,,,,https://en.wikipedia.org/wiki/Champa,,#N/A,,,,,,,,,,,16-17,,
574,115,New115,Old250,Chang’an/Xi’an,Chang’an/Xi’an,Chang’an/Xi’an,FALSE,Chang'an/Xi'an,Chang'an/Xi'an,,LABEL REV.,,,,,"Author asks: Could you check on the position of this city? I may be wrong, but to my eyes, the point for ‘Chang’an/Xi’an’ seems to have been placed a little too far south.",Chinese,https://en.wikipedia.org/wiki/Xi%27an,,,,http://maps.cga.harvard.edu/tgaz/placename/hvd_9659,http://syriaca.org/place/479,Xi'an,,,,,,,,,,,16-17,,
575,290,New290,,Chengdu,Chengdu,Chengdu,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Chengdu,,#N/A,,,,,,,,,,,16-17,,
576,149,New149,Old233,Chifeng,Chifeng,Chifeng,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Chifeng,,#N/A,,,,,,,,,,,16-17,,
577,500,New500,Old465,CHINA,CHINA,CHINA,FALSE,,,,FINAL,,,,,,English,,,,,,http://syriaca.org/place/472,China,,,,,,,,,,,16-17,,
578,243,New243,,Daybul,Daybul,Daybul,FALSE,,,,FINAL,,,,,,http://dx.doi.org/10.1163/1573-3912_islam_SIM_1764,,,,,https://en.wikipedia.org/wiki/Debal,,#N/A,,,,,,,,,,,16-17,,
579,315,New315,,Delhi,Delhi,Delhi,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Delhi,,#N/A,,,,,,,,,,,16-17,,
580,135,New135,Old234,Dunhuang,Dunhuang,Dunhuang,FALSE,,,,FINAL,,,,,,English,en.unesco.org/silkroad/content/dunhuang,,,,https://en.wikipedia.org/wiki/Dunhuang,,#N/A,,,,,,,,,,,16-17,,
581,156,New156,Old253,Fengzhou/Hohhot,Fengzhou/Hohhot,Fengzhou/Hohhot,FALSE,Fengzhou/Hohhot,Fengzhou/Huhhot,,LABEL REV.,,,,,"The author requested we vocalize with ""u"" though ""o"" is more common in english. This does provide consistency with ""Huh"" in Sum Huh Burd.",Hohhot,,,,,https://en.wikipedia.org/wiki/Hohhot,,#N/A,,,,,,,,,,,16-17,,
582,449,New449,Old347,FERGHANA,FERGHANA,FERGHANA,FALSE,FERGHĀNA,,,FINAL,,,,,,http://www.iranicaonline.org/articles/fargana,,,,,https://en.wikipedia.org/wiki/Fergana,,#N/A,,,,,,,,,,15,16-17,,
583,294,New294,,Ganzhou/Zhangye,Ganzhou/Zhangye,Ganzhou/Zhangye,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Zhangye,,#N/A,,,,,,,,,,,16-17,,
584,158,New158,Old513,Goa,Goa,Goa,FALSE,,,,FINAL,,,,,,English,,,,,http://pleiades.stoa.org/places/49842,http://syriaca.org/place/822,Goa,,,,,,,,,,,16-17,,
585,527,New527,,Gobi Desert,Gobi Desert,Gobi Desert,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Gobi_Desert,,#N/A,,,,,,,,,,,16-17,,
586,#N/A,#N/A,#N/A,Godavari R.,Godavari R.,Godavari R.,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Godavari_River,,#N/A,,,,,,,,,,,16-17,,
587,321,New321,,Golkonda/Hyderabad,Golkonda/Hyderabad,Golkonda/Hyderabad,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Hyderabad,,#N/A,,,,,,,,,,,16-17,,
588,157,New157,Old254,Guangzhou,Guangzhou,Guangzhou,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Guangzhou,,#N/A,,,,,,,,,,,16-17,,
589,#N/A,#N/A,#N/A,Hainan,Hainan,Hainan,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Hainan,,#N/A,,,,,,,,,,,16-17,,
590,386,New386,,Heijan,Heijan,Heijan,FALSE,,Hejian,,LABEL REV.,,,,,Transposed vowels,Chinese,,,,,https://en.wikipedia.org/wiki/Hejian,,#N/A,,,,,,,,,,,16-17,,
591,#N/A,#N/A,#N/A,Hindu Kush,Hindu Kush Range,Hindu Kush Range,FALSE,,,,FINAL,,,,,,English,,,,,https://pleiades.stoa.org/places/59983,,#N/A,,,,,,,,,14,15,16-17,,
592,493,New493,Old419,INDIA,INDIA,INDIA,FALSE,,,,FINAL,,,,,,English,,,,,,http://syriaca.org/place/500,India,,,,,,,,,,,16-17,18,
593,#N/A,#N/A,#N/A,Irrawaddy R.,Irrawaddy R.,Irrawaddy R.,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Irrawaddy_River,,#N/A,,,,,,,,,,,16-17,,
594,334,New334,,Jiankang/Nanjing,Jiankang/Nanjing,Jiankang/Nanjing,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Nanjing,,#N/A,,,,,,,,,,,16-17,,
595,289,New289,,Kalyan,Kalyan,Kalyan,FALSE,Kalyan/Calliana,Kalyan/Calliana,,LABEL REV.,,,,,,Marathi,,,,,http://pleiades.stoa.org/places/50023,,#N/A,,,,,,,,,,,16-17,,
596,87,New87,Old231,Khanbaliq/Beijing,Khanbaliq/Beijing,Khanbaliq/Beijing,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Beijing,http://syriaca.org/place/2539,#N/A,,,,,,,,,,,16-17,,
597,#N/A,#N/A,#N/A,KOREA,KOREA,KOREA,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Korea,,#N/A,,,,,,,,,,,16-17,,
598,180,New180,Old349,Koshang,Koshang,Koshang,FALSE,,,,REVISE,,,,,"Please mark with uncertain dot or add ? = Koshang? An author notes: the location of ‘Koshang’, the home of the future Catholicos Yahballaha III, is still under debate, the three main candidates being Dongsheng (which is where you have it on the map), Fengzhou and Olan Süme. See https://books.google.com/books?id=tR2oBgAAQBAJ&lpg=PA153&ots=EGi1j8vSQX&dq=Koshang&pg=PA153#v=onepage&q=Koshang&f=false",https://books.google.com/books?id=tR2oBgAAQBAJ&lpg=PA153&ots=EGi1j8vSQX&dq=Koshang&pg=PA153#v=onepage&q=Koshang&f=false,,,,,N/A,,#N/A,,,,,,,,,,,16-17,,
599,#N/A,#N/A,#N/A,Krishna R.,Krishna R.,Krishna R.,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Krishna_River,,#N/A,,,,,,,,,,,16-17,,
600,460,New460,Old304,Kunlun Shan,Kunlun Shan,Kunlun Shan,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Kunlun_Mountains,,#N/A,,,,,,,,,,15,16-17,,
